"","4","16","17","23","24","25","31","32","33","37","38","40","44","46","47","53","54","57","58","61","62","64","65","68","73","75","81","82","90","91","102","104","106","109","110","112","114","115","116","119","120","122","123","124","125","126","128","129","130","132","135","139","143","144","145","146","147","156","157","158","159","160","185","197","200","202","204","205","207","208","210","211","212","215","218","219","223","228","231","232","235","245","255","265","266","271","272","277","otro"
"4",0.142022322684682,0.141153957303655,0.0721800275757427,0.134564552173839,0.198096432577206,0.170783608112681,0.112886783624551,0.104022875436948,0.407660251977915,0.319093566579941,0.249629201045615,0.097274188982454,0.104959470895498,0.130956149713267,0.177382600006324,0.190209413580824,0.14352077348665,0.0833604525010325,0.0937781906552948,0.161271477178167,0.119752971530362,0.157187767068023,0.203576804682213,0.117932961495928,0.199386855065089,0.165538125528648,0.180508538437705,0.246224808193302,0.0317954087957182,0.0241334359393341,0.113980735433787,0.153441263756558,0.162549570640678,0.154824995094667,0.0624797227017417,0.111579406955647,0.132582036345553,0.247579293871255,0.201358175411202,0.279926405189342,0.217262162106605,0.114298187604352,0.34133472909343,0.106492744082588,0.102303818837622,0.14497191082234,0.226063496072417,0.0989417486445353,0.157021334029046,0.26643446245055,0.0694797807770623,0.178008741638516,0.0862893756618137,0.0806779142608469,0.116190802405838,0.116109227503895,0.103268327919397,0.224120113643731,0.0884672485415768,0.113145487289238,0.0986935205555844,0.0992646183129531,0.408938655207716,0.104106173432732,0.0800502035137178,0.142434576090243,0.185708719874269,0.0969945694760727,0.354259742753434,0.101710803402156,4.95442788728626e-09,0.146133538473866,0.351845900263188,0.10444851974344,0.109374115657788,0.0627632171858966,0.19537324836428,0.117391868595387,0.0304409015410371,0.109231593632986,0.002983883543898,0.084729518211814,3.78071313452665e-07,0.0839693173195168,3.88360473212019e-07,0.227039338811108,0.167950820762149,0.111138821497231,0.142421666500042
"16",NA,0.0742681462460777,0.0363342745309665,0.0700776350899902,0.106924985981347,0.0907598301035082,0.0580911130874062,0.0532714085083157,0.25012328088903,0.185087935738078,0.138847009343205,0.0496329276280418,0.0537784780137481,0.0680624782910906,0.0946195722736195,0.102205227422358,0.0751143202577563,0.0422149501298603,0.0477585544510626,0.0852465768768121,0.0618568228140148,0.0828976946340865,0.110229796410583,0.0608558881276628,0.107701272470379,0.0877122277950218,0.0964580326765668,0.136678248535655,0.0156666531109724,0.0118438002282064,0.0586891867428252,0.0807522103992755,0.0859839320288764,0.0815435737641876,0.0312888412632075,0.0573772965451278,0.0689694790022842,0.137540075741738,0.108889394579637,0.158539495422544,0.118574218753453,0.0588628749408968,0.20074244761825,0.0546097046884453,0.0523420618785132,0.0759351225724254,0.124011076360111,0.0505294936299226,0.0828021932478476,0.149682008043361,0.0349245366520627,0.0949873030836496,0.043767226852117,0.0407975426254382,0.0598996393036226,0.059854908644312,0.0528632751551267,0.122805791861703,0.0449246431461697,0.0582324841445975,0.0503959305693954,0.0507032726617381,0.251117094560676,0.0533164847966347,0.0404664611065897,0.0745008047911642,0.0995309307998051,0.0494827485684083,0.210041446417681,0.0520218723540122,2.40121068089098e-09,0.0765931271633119,0.208293298513433,0.0535017867165437,0.0561755360771799,0.0314355561549133,0.105290552977079,0.060558693493693,0.0149886056127046,0.056097969117337,0.00144839480582262,0.0429399204977497,1.83235899525358e-07,0.0425372342971489,1.88222640793762e-07,0.124617324512243,0.0891117528469126,0.0571369704885117,0.0744935175413466
"17",NA,NA,0.0365852684677226,0.0344418725728732,0.0536323394413582,0.0451170589834265,0.028364793975021,0.0259434916784298,0.136356092439,0.0970724228129383,0.0709072851421014,0.0241239684073164,0.0261976356092136,0.0334146381160056,0.047136378521662,0.0511302845378488,0.0370192716219728,0.0204364948702267,0.0231894277713673,0.0422475719526187,0.0302654368677866,0.0410303405946517,0.0553921575431624,0.0297594814569291,0.054045129957254,0.0435287116239577,0.0481012554843512,0.0697138196384623,0.00747738987334104,0.00564136384624151,0.0286661362690748,0.0399212621768648,0.0426303326680636,0.0403300416963043,0.0150584825184717,0.02800539030761,0.0338767054494386,0.0701877298016537,0.0546776075464996,0.081880162113728,0.0598646558445813,0.0287536866131189,0.106253317003974,0.0266145498905295,0.0254780642329195,0.0374406466121651,0.0628013668365372,0.0245716559570068,0.040980916743139,0.0769140957931495,0.0168410323906184,0.0473292168796094,0.0212056909926129,0.0197352528056705,0.0292766284553306,0.0292540542299831,0.0257390361024357,0.0621487828977239,0.0217800611431292,0.0284360067887761,0.0245049356015716,0.0246584803151967,0.13698044818799,0.0259660783200952,0.0195716090841156,0.036704559042112,0.0497184032067842,0.0240490210646516,0.111787481414578,0.0253178181469907,1.13659529604196e-09,0.0377787203384161,0.11074244942366,0.0260589402382877,0.0274009379467586,0.0151302811537196,0.0527643975449241,0.0296093607278033,0.0071511960158819,0.0273619509925405,0.0006861103261766,0.0207955776268354,8.67333645309274e-08,0.0205960897817614,8.90938020448051e-08,0.0631299463308073,0.0442574508893391,0.0278844498265524,0.0367008222027464
"23",NA,NA,NA,0.0705446614758074,0.101744175380966,0.0862865906731525,0.0551303745415442,0.0505431350980715,0.239867663824861,0.176869956555299,0.132348702384704,0.047081730495257,0.0510256349111471,0.0646283982717734,0.0899749242137688,0.0972282053988064,0.0713516818032629,0.0400289868026487,0.0452991102599282,0.0810208533743068,0.0587161210260695,0.0787783792202491,0.104907668434187,0.0577628783932598,0.102487165051618,0.0833754206264455,0.0917322826009714,0.130266089579863,0.0148341151146733,0.0112120975918217,0.0556997686456886,0.0767305875621096,0.0817249229053567,0.0774858615366658,0.0296511355895219,0.054450836033414,0.0654928524362787,0.131093624313447,0.103624446917387,0.151281450742266,0.11290032546581,0.0558651348429768,0.191993159377968,0.0518166423548789,0.0496588880106761,0.0721345750980447,0.118111885625891,0.0479345362510696,0.0786872162737548,0.14276066839976,0.0331030360412042,0.0903264048824456,0.0415043670886451,0.0386820108840885,0.0568522889071977,0.0568096963719801,0.0501547967831588,0.116956281331482,0.0426046086612951,0.055264963076704,0.0478074869906118,0.0480998429190681,0.240833815905034,0.0505860261749193,0.0383674106869678,0.0707665472037058,0.0946704049764627,0.0469388895716726,0.200988783530188,0.0493542573071106,2.27168713146862e-09,0.0727622398058612,0.199296971357717,0.0507623472127633,0.0533069036241225,0.0297904073580514,0.100180051770997,0.0574798642296281,0.0141915800928004,0.0532330742547499,0.0013703740997445,0.0407180128832619,1.73351985457891e-07,0.0403352853382856,1.78069737333253e-07,0.118693202228149,0.0847121736054673,0.0542220624352316,0.0707595972914834
"24",NA,NA,NA,NA,0.107609161860917,0.130461050116682,0.0848353417268741,0.0779804250053859,0.333932792072898,0.254501745447617,0.195070222493551,0.0727840434663524,0.0787031376971511,0.0989152740917862,0.135757077481743,0.14610850417526,0.108790564857735,0.0621321852816209,0.0700998638258362,0.122862005115606,0.09016876038224,0.119612193936526,0.156977400837787,0.0887530380502606,0.153561617833162,0.126265459161608,0.138272768320097,0.192219290219212,0.0233638071889433,0.0176965221912915,0.08568371152084,0.116637345998835,0.12388065937697,0.117735338763556,0.0463002784690613,0.083822140702371,0.100189218573878,0.193352896957124,0.155167678072597,0.220693207463675,0.168191694106957,0.0859299959983002,0.274052812369912,0.0798870867037681,0.0766549193615263,0.109935618996216,0.175450751287758,0.0740662175750597,0.119479906395951,0.209226659604886,0.0515873801482578,0.136260623961761,0.0643676154831944,0.0600879918367407,0.0873992267015354,0.0873358682167819,0.077398462502693,0.173844733887775,0.0660321862120877,0.0850359218800588,0.0738752812798976,0.0743146075254086,0.335110792059616,0.0780446855827813,0.0596100925040033,0.107934089437091,0.142467730909028,0.0725691628727845,0.285534564241461,0.0761979606899087,3.60916748108229e-09,0.110852905835002,0.283383495217098,0.0783088214500841,0.0821147467355775,0.0465140028746423,0.150297291988156,0.088332419476628,0.0223601968547672,0.0820044749655046,0.0021754414687556,0.0631766387932963,2.7541481263387e-07,0.0625965871466515,2.82910190371545e-07,0.176257872038671,0.128193694353324,0.083480859428748,0.107923913281033
"25",NA,NA,NA,NA,NA,0.091351150976449,0.0717414773207305,0.0658684287311115,0.294775892337593,0.22156068251399,0.168087182612312,0.0614253844215373,0.0664869835194607,0.0838473550237842,0.115798207386301,0.124847623432569,0.092372538843726,0.0523420129554979,0.059133382218126,0.104569569781287,0.0763203619712916,0.101747483583876,0.134383846036637,0.0751041223270163,0.131383073022008,0.107528416760711,0.117994539848928,0.165549498145178,0.0195550005123679,0.0147976073125032,0.0724692748002913,0.0991668978393996,0.105454794542836,0.100119068383524,0.0389012672124491,0.070872547659889,0.0849455318224458,0.16655825149672,0.13279356473338,0.191006922476705,0.14426028259597,0.0726805957605941,0.239393798184334,0.0675006264669666,0.0647343473181018,0.0933628911985646,0.150673566877564,0.0625209549641538,0.10163267302248,0.180725091421399,0.0433818971802136,0.116237679864987,0.0542455794001401,0.0506025441342934,0.0739416135667667,0.0738872210680859,0.0653704485678888,0.14925329763428,0.0556639634468599,0.0719135317500291,0.0623577769634361,0.0627332497155299,0.295877120608249,0.0659234219245157,0.0501960567276653,0.0916320280006428,0.121661151931591,0.0612418231319921,0.249923381698043,0.0643434981526676,3.00905989786412e-09,0.0941565257646785,0.247947486488918,0.0661494777590683,0.0694089438851685,0.0390822370371665,0.128518622340506,0.0747428830898102,0.0187118657119185,0.0693144462298088,0.00181438029287992,0.0532312327402213,2.29620739345646e-07,0.052737353748199,2.35869837723113e-07,0.151387633000355,0.109206277205927,0.0705799288340201,0.0916232309610566
"31",NA,NA,NA,NA,NA,NA,0.0584832802167625,0.0417479131008153,0.205249221511296,0.149554698328087,0.110982121174691,0.038864186607615,0.0421501785062155,0.0535203041857612,0.0748590153178477,0.0810022007406385,0.0591611027953092,0.0329997848104211,0.0373804960687226,0.0672979950817727,0.0485714400049307,0.0654083051275056,0.0875243219197182,0.0477745348043109,0.0854666026924366,0.0692838255740493,0.0763459039506556,0.109193415507282,0.0121730999561552,0.00919475330779324,0.0460507416567951,0.0636840338052075,0.0678916232178957,0.0643198344337032,0.0243979968708713,0.0450078530351157,0.0542447956343619,0.109903999093336,0.0864331995534463,0.127306809163791,0.0943321600947832,0.0461888622169959,0.162804266905898,0.0428098040794105,0.0410108912064373,0.0598188532643511,0.0987820440705369,0.039574327036014,0.0653315168882684,0.119945536830375,0.0272555195234873,0.0751563234629598,0.0342253210630694,0.0318814861675791,0.047013547724144,0.0469779590196218,0.0414242028433244,0.0977945902965669,0.035139676184054,0.0456876143790784,0.03946851769948,0.0397120053317422,0.206113744874869,0.0417836689825959,0.0316203752832107,0.058669623685433,0.078833985501846,0.0387452631411896,0.170721236871285,0.0407570361579072,1.85915918755466e-09,0.0603463247930991,0.169230238800616,0.0419306638344982,0.0440530612241109,0.0245132179015474,0.0835069937235543,0.0475379903143539,0.0116444636050269,0.0439914527444252,0.0011217996240141,0.0335720474113936,1.41872065916578e-07,0.0332541596871662,1.45733095975825e-07,0.0992789341570939,0.0704120040327819,0.0448168733774809,0.05866378679827
"32",NA,NA,NA,NA,NA,NA,NA,0.0536328910040547,0.190691928680925,0.138260345060068,0.102250529730273,0.0355794445666982,0.038598862836073,0.0490600780188473,0.0687496543610933,0.0744318211400775,0.0542577370822379,0.0301951217132516,0.0342166890521078,0.0617645040104274,0.044504245247374,0.0600201927144097,0.0804712339136281,0.0437710000265169,0.0785650573342932,0.0635981858852288,0.0701243936500046,0.100586629240508,0.0111181525202289,0.00839572217449505,0.0421852621763337,0.0584290808927153,0.0623125827887237,0.0590157245589133,0.0223075378133439,0.0412261300416324,0.0497273646262355,0.101247569495262,0.0794603819950452,0.117460556280378,0.0867826431435802,0.0423123031967433,0.150686600653032,0.0392051871506647,0.0375518017077838,0.0548641511678346,0.0909121462831856,0.0362318275711344,0.0599493242754705,0.110596472065811,0.024926478943155,0.0690245090388398,0.0313198727826419,0.0291690006930562,0.0430708996348791,0.0430381606829422,0.0379316311989085,0.0899955063225569,0.0321591913718549,0.0418512784072676,0.0361346187957563,0.0363583175912325,0.191509911053344,0.0382619996406563,0.0289294413504512,0.0538046630108958,0.0724256172948877,0.0354702013958033,0.158125601515415,0.0373185250044646,1.69622890735309e-09,0.0553505051585691,0.156723818230863,0.038397101721859,0.0403481738116398,0.0224131133263952,0.0767504094038645,0.0435533714524285,0.0106348357348034,0.0402915282567358,0.00102358961495158,0.0307202926437255,1.29438890395894e-07,0.030428557478526,1.32961553224605e-07,0.0913734631469293,0.0646402126143431,0.0410505074125582,0.0537992824640425
"33",NA,NA,NA,NA,NA,NA,NA,NA,0.251465734405494,0.487463392952621,0.40304168978186,0.179446559477,0.192241438642818,0.234199663487412,0.304407097266857,0.322814704350365,0.253777353555242,0.15580783616876,0.173565130502556,0.280695493170532,0.216363068960139,0.274577727529567,0.341570409515388,0.213430785384169,0.335737601247513,0.287040369579231,0.308930874753893,0.398656635869228,0.0624831430467396,0.0477911457133641,0.207029346760938,0.268926056272441,0.282601138447239,0.27101782063692,0.119138604196466,0.203117084795486,0.236758157404891,0.400404225391247,0.338487058418144,0.441015159549051,0.360335220823123,0.207545246964318,0.512605259421469,0.194772283641586,0.187840875074538,0.256010068553699,0.37217662667369,0.182238413692052,0.274327456711825,0.424334412801131,0.131595541753736,0.305315204078719,0.160835608266211,0.151178445199139,0.210614736646619,0.210482656774627,0.189441635582001,0.36957697897103,0.164556117713293,0.205670519417739,0.181823377622404,0.182777962130072,0.584051797878616,0.190829846798213,0.150091762663097,0.252102326697302,0.316402290029625,0.178977562929343,0.526828364899439,0.186855240463039,1.00549523333372e-08,0.257793166161749,0.524193194816057,0.191396451999038,0.199508893386878,0.119646372819968,0.330110993288034,0.212557120601634,0.0599021992920935,0.199275199063098,0.00603721056951205,0.158161437417335,7.67290928766729e-07,0.156855307638577,7.88172639466907e-07,0.373478824161243,0.290607222320294,0.202397395256463,0.252082399150566
